Date,VOLATILITY_30D,NEWS_SENTIMENT_DAILY_AVG,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,RSI_14D,RSI_30D,PX_TO_EBITDA,PX_TO_CASH_FLOW,REL_5D
09/16/2016,21.932,0.3034,112,386,579,69.2582,64.6423,8.6227,10.0948,8.723
09/19/2016,22.243,0.113,29,69,194,64.5655,62.1454,8.5221,9.9771,4.58
09/20/2016,22.236,0.182,38,134,286,64.5303,62.1269,8.5214,9.9762,-0.162
09/21/2016,22.07,0.0807,39,141,469,64.4548,62.0886,8.5199,9.9745,-2.185
09/22/2016,22.174,0.0983,40,195,567,66.7011,63.3393,8.6002,10.0685,-3.08
09/23/2016,22.882,0.1371,23,133,325,59.4757,59.7023,8.7699,9.3316,-0.94
09/26/2016,22.648,0.0633,23,35,128,59.8921,59.9142,8.7831,9.3457,-1.353
09/27/2016,22.641,0.151,12,94,226,60.4331,60.1818,8.7995,9.363,-0.029
09/28/2016,22.706,0.0748,26,75,256,62.6543,61.277,8.8664,9.4342,-0.944
09/29/2016,23.268,0.421,49,264,315,55.7209,57.8872,8.7287,9.2877,0.136
09/30/2016,23.352,0.2076,29,128,245,58.1711,59.0394,8.7964,9.3597,-1.015
10/03/2016,23.26,-0.0895,32,27,99,56.1333,58.0387,8.7551,9.3159,0.359
10/04/2016,23.271,0.1354,57,108,258,57.5826,58.6946,8.7925,9.3556,-0.255
10/05/2016,23.111,0.1325,34,169,426,57.7392,58.7641,8.7964,9.3597,1.071
10/06/2016,23.102,0.1543,32,135,310,60.3857,59.935,8.8617,9.4293,1.574
10/07/2016,22.974,0.1649,33,110,254,60.9191,60.1717,8.8749,9.4434,3.02
10/10/2016,23.384,-0.0544,31,19,131,66.5902,62.8316,9.0298,9.6081,3.583
10/11/2016,23.155,0.137,64,106,250,67.2335,63.1514,9.0492,9.6288,4.792
10/12/2016,23.206,0.1998,77,163,320,69.8355,64.4671,9.1302,9.7149,4.072
10/13/2016,23.274,0.1917,56,126,260,67.8276,63.6533,9.1022,9.6851,4.134
10/14/2016,23.208,0.21,40,117,218,69.531,64.4906,9.1527,9.7389,3.063
10/17/2016,23.214,0.0384,13,29,134,69.0464,64.302,9.1465,9.7323,0.871
10/18/2016,23.219,0.0897,32,103,339,68.5321,64.108,9.1403,9.7257,-0.425
10/19/2016,21.459,-0.0332,88,94,458,66.2085,63.2447,9.113,9.6967,-0.342
10/20/2016,19.88,0.108,52,109,298,65.7966,63.094,9.1084,9.6917,-1.254
10/21/2016,19.237,0.1144,33,79,209,62.5824,61.9238,9.0726,9.6536,-1.07
10/24/2016,18.299,0.2417,22,68,116,66.594,63.5213,9.1543,9.7406,0.497
10/25/2016,15.443,0.181,58,164,343,68.6615,64.4042,9.201,9.7903,-1.082
10/26/2016,13.89,0.5931,197,735,587,53.0002,57.9699,8.994,9.57,-1.823
10/27/2016,14.092,0.3201,189,382,512,48.0726,55.5732,8.9076,9.4781,-1.793
10/28/2016,13.783,0.1739,87,424,895,44.9884,53.9921,8.8485,9.4152,-2.35
10/31/2016,13.791,0.1528,22,56,129,44.2641,53.6183,8.8345,9.4003,-4.313
11/01/2016,14.831,0.0935,39,104,311,36.9647,49.5751,8.675,9.2306,-1.551
11/02/2016,14.513,0.1732,41,121,260,37.5061,49.7663,8.6828,9.2389,-2.023
11/03/2016,14.423,0.0613,23,78,294,32.2554,46.5532,8.5458,9.0931,-2.399
11/04/2016,14.606,0.151,38,92,225,29.7338,44.8676,8.4688,9.0112,-3.002
11/07/2016,15.312,0.1688,16,55,127,38.0102,47.9589,8.5909,9.1412,-1.682
11/08/2016,15.234,0.1194,21,77,199,41.1032,49.1794,8.6415,9.195,-3.637
11/09/2016,14.534,0.098,27,69,201,40.5006,48.8512,8.6275,9.1801,-5.426
11/10/2016,16.524,0.0808,30,70,224,31.8636,43.6752,8.3871,8.9242,-4.025
11/11/2016,16.647,0.0785,31,72,230,34.9575,44.9255,8.4369,8.9772,-5.703
11/14/2016,18.042,0.0494,12,22,97,28.9425,40.9309,8.2252,8.752,-5.363
11/15/2016,18.614,0.0581,51,99,365,35.1296,43.6011,8.3342,8.8679,-1.426
11/16/2016,20.303,0.0637,61,85,305,45.6194,48.5504,8.5583,9.1064,1.088
11/17/2016,20.288,0.1067,33,85,225,45.5093,48.4892,8.5552,9.1031,0.691
11/18/2016,19.474,0.068,57,83,286,45.8959,48.6731,8.5637,9.1122,4.061
11/21/2016,20.092,0.18,44,63,123,51.5196,51.3978,8.6937,9.2504,3.31
11/22/2016,19.85,0.1378,55,113,272,51.746,51.5094,8.6991,9.2562,-0.147
11/23/2016,19.873,0.105,34,82,235,49.7102,50.5319,8.6547,9.2091,#N/A N/A
11/24/2016,#N/A N/A,0.0689,33,71,252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.469
11/25/2016,19.856,0.0966,10,57,165,51.7199,51.468,8.6983,9.2554,0.459
11/28/2016,19.853,0.1019,12,28,86,50.86,51.0752,8.6812,9.2372,-0.535
11/29/2016,19.852,0.2579,37,165,261,50.4087,50.8743,8.6726,9.2281,-0.959
11/30/2016,19.95,0.2493,24,114,192,46.6033,49.1654,8.5995,9.1503,-0.952
12/01/2016,20.064,0.0947,19,71,211,42.7914,47.362,8.5194,9.065,-0.731
12/02/2016,20.137,0.3139,26,120,172,44.7294,48.1452,8.5513,9.0989,-2.338
12/05/2016,19.898,0.2841,18,69,109,41.7917,46.7584,8.4898,9.0335,-1.692
12/06/2016,20.005,0.1608,87,103,215,45.8631,48.3935,8.5552,9.1031,-1.445
12/07/2016,19.307,-0.1372,217,136,529,50.6432,50.4188,8.6392,9.1925,-0.11
12/08/2016,19.411,0.12,62,150,383,54.9652,52.3703,8.724,9.2827,0.584
12/09/2016,19.96,0.1151,28,77,206,61.1207,55.418,8.8664,9.4342,1.436
12/12/2016,20.03,0.0963,10,44,126,58.0839,54.145,8.8158,9.3804,2.022
12/13/2016,19.809,0.097,33,122,374,63.7273,57.1086,8.9629,9.5369,3.197
12/14/2016,19.811,0.0565,39,119,465,63.7273,57.1086,8.9629,9.5369,2.577
12/15/2016,19.131,0.0566,25,92,363,65.5218,58.0752,9.0119,9.5891,1.839
12/16/2016,18.833,0.0792,42,80,269,65.9537,58.3066,9.0236,9.6015,2.694
12/19/2016,18.492,-0.104,63,55,192,67.8886,59.3436,9.0757,9.657,1.571
12/20/2016,18.453,0.0647,54,100,377,68.7729,59.8219,9.0998,9.6826,1.09
12/21/2016,18.425,0.055,30,78,325,69.0981,59.9947,9.1084,9.6917,0.453
12/22/2016,16.134,0.0828,79,118,364,64.0685,58.183,9.0485,9.628,0.22
12/23/2016,16.102,0.1195,56,112,286,64.8906,58.5696,9.0664,9.647,#N/A N/A
12/26/2016,#N/A N/A,-0.0368,13,10,69,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.25
12/27/2016,13.61,0.1421,4,34,81,67.4694,59.8063,9.1239,9.7083,0.762
12/28/2016,13.47,0.1756,12,67,148,64.0464,58.584,9.085,9.6669,0.424
12/29/2016,11.339,0.0873,28,66,222,63.8371,58.5098,9.0827,9.6644,0.58
12/30/2016,11.701,0.1475,38,72,177,57.6804,56.2725,8.9474,9.4333,#N/A N/A
01/02/2017,#N/A N/A,0.4442,8,36,43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.054
01/03/2017,11.703,-0.1021,37,37,109,59.2165,56.8909,8.9729,9.4602,-1.139
01/04/2017,10.989,0.1401,43,76,179,58.3184,56.5649,8.9628,9.4496,-0.968
01/05/2017,11.044,0.236,56,165,298,61.1947,57.7028,9.0084,9.4976,-0.219
01/06/2017,11.214,0.3115,52,166,235,66.6549,60.0862,9.1088,9.6035,1.375
01/09/2017,11.382,0.1447,44,96,210,70.3832,61.9298,9.1923,9.6915,2.048
01/10/2017,11.316,0.1151,37,138,371,70.7742,62.1308,9.2015,9.7013,3.008
01/11/2017,11.307,0.0926,56,108,319,72.8342,63.203,9.251,9.7534,2.199
01/12/2017,10.99,0.1276,31,91,247,68.7568,61.7892,9.2124,9.7127,1.062
01/13/2017,10.442,0.1643,84,129,261,67.0588,61.1944,9.1961,9.6956,#N/A N/A
01/16/2017,#N/A N/A,0.1188,7,22,56,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.894
01/17/2017,10.554,0.307,14,77,121,70.6296,62.884,9.2703,9.7738,0.606
01/18/2017,10.118,0.2366,46,136,240,70.5438,62.8545,9.2695,9.7729,0.539
01/19/2017,10.131,0.0938,46,87,261,68.658,62.2206,9.2533,9.7558,0.59
01/20/2017,9.911,0.1577,38,82,184,69.5756,62.629,9.2703,9.7738,1.294
01/23/2017,9.679,0.1749,39,55,114,69.9205,62.7804,9.2765,9.7803,-0.559
01/24/2017,8.717,0.1226,75,97,245,68.7662,62.4208,9.268,9.7713,0.405
01/25/2017,9.357,0.0981,69,125,356,76.1335,65.9268,9.4155,9.9269,0.341
01/26/2017,8.297,0.1702,74,129,269,76.3224,66.0297,9.4202,9.9318,0.59
01/27/2017,8.295,0.2912,29,91,130,76.356,66.0474,9.4209,9.9326,0.594
01/30/2017,8.332,0.2142,23,76,152,72.7965,64.9279,9.3962,9.9065,1.204
01/31/2017,8.417,0.2488,54,153,247,69.7332,63.9468,9.3746,9.8837,6.509
02/01/2017,19.196,0.7389,105,784,479,86.2277,74.4872,9.9463,10.4864,6.136
02/02/2017,19.256,0.6185,71,487,396,84.749,73.8234,9.9293,10.4685,5.721
02/03/2017,19.244,0.2816,42,236,377,85.4221,74.4131,9.9717,10.5133,6.575
02/06/2017,19.068,0.2855,20,73,114,86.802,75.6609,10.0652,10.6118,7.717
02/07/2017,19.129,0.3011,33,138,218,88.0504,76.8574,10.161,10.7128,1.88
02/08/2017,19.118,0.2101,28,144,283,88.5309,77.3315,10.2004,10.7544,1.82
02/09/2017,18.946,0.1126,41,90,248,88.8894,77.6839,10.2298,10.7853,1.53
02/10/2017,19.001,0.2027,45,116,220,86.5883,76.71,10.2066,10.7609,0.734
02/13/2017,18.668,0.1132,18,68,193,87.9035,77.8313,10.297,10.8562,0.699
02/14/2017,18.81,0.528,27,315,313,89.5373,79.3519,10.4306,10.9971,0.244
02/15/2017,18.716,0.3579,50,248,332,89.9513,79.7588,10.4685,11.037,0.495
02/16/2017,18.819,0.2923,13,150,241,88.6789,79.2151,10.4557,11.0236,1.193
02/17/2017,18.739,0.1595,24,108,248,89.0577,79.5429,10.4847,11.0541,#N/A N/A
02/20/2017,#N/A N/A,0.2354,7,34,66,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.948
02/21/2017,18.708,0.151,34,62,145,89.9996,80.3796,10.5604,11.1339,0.463
02/22/2017,18.68,0.3054,60,167,254,90.3729,80.7208,10.5921,11.1673,0.132
02/23/2017,18.876,0.1226,37,109,265,85.5096,78.7173,10.5473,11.1201,0.113
02/24/2017,18.718,0.1547,35,88,204,85.6954,78.8391,10.5573,11.1307,0.1
02/27/2017,18.631,0.0679,15,44,167,86.0942,79.0961,10.5782,11.1527,0.286
02/28/2017,18.649,0.2779,17,155,256,86.1864,79.1543,10.5828,11.1576,0.544
03/01/2017,19.163,0.1592,29,123,272,89.6381,81.6242,10.7991,11.3856,1.006
03/02/2017,19.347,0.1288,41,72,187,83.0161,78.7625,10.735,11.318,1.606
03/03/2017,19.321,0.1548,20,76,173,84.2537,79.4971,10.7984,11.3848,1.522
03/06/2017,19.439,0.2986,3,42,63,80.8492,77.9994,10.7644,11.349,1.643
03/07/2017,19.386,0.3249,26,98,142,81.1842,78.1734,10.7783,11.3636,0.823
03/08/2017,19.277,0.0276,15,40,230,76.9945,76.3682,10.7381,11.3213,0.518
03/09/2017,19.35,0.0763,25,65,213,74.4482,75.2618,10.7134,11.2952,-0.016
03/10/2017,19.306,0.1176,16,58,151,75.6926,75.7835,10.7489,11.3327,-0.023
03/13/2017,19.222,0.0396,11,15,72,75.8578,75.8522,10.7535,11.3376,-0.256
03/14/2017,19.197,0.1561,25,78,176,73.9636,75.0808,10.7373,11.3204,0.106
03/15/2017,9.39,0.1574,42,77,168,78.0883,76.7901,10.8509,11.4402,0.746
03/16/2017,9.287,0.2501,31,74,124,78.658,77.0449,10.8687,11.4589,0.372
03/17/2017,9.589,0.2059,27,82,158,72.4814,74.4704,10.8146,11.4019,#N/A N/A
03/20/2017,9.665,0.322,24,77,114,76.6313,76.1983,10.9281,11.5216,1.531
03/21/2017,10.346,0.1671,27,177,399,64.9981,70.7401,10.803,11.3897,2.262
03/22/2017,10.691,0.2779,57,356,575,69.8116,72.7122,10.925,11.5184,1.676
03/23/2017,10.835,0.1074,12,111,319,66.6862,71.1425,10.8864,11.4776,1.933
03/24/2017,10.825,0.1411,48,152,370,64.9331,70.2638,10.8648,11.4548,0.946
03/27/2017,10.626,0.1444,32,48,111,65.7639,70.5859,10.8833,11.4744,2.197
03/28/2017,11.561,0.1107,24,109,315,73.8741,74.1154,11.1089,11.7122,1.362
03/29/2017,11.552,0.196,29,107,222,74.5846,74.4628,11.1336,11.7383,1.183
03/30/2017,11.555,0.1658,38,108,230,73.3097,73.854,11.1189,11.7228,1.337
03/31/2017,11.614,0.4007,31,172,218,71.4409,72.9769,10.9641,11.4284,1.256
04/03/2017,11.509,0.4568,39,118,121,71.5566,73.026,10.9672,11.4316,0.607
04/04/2017,11.63,0.2472,59,133,224,74.5288,74.3172,11.0488,11.5167,0.278
04/05/2017,11.68,0.2041,26,175,341,69.0799,71.8242,10.9916,11.4571,0.26
04/06/2017,11.75,-0.2283,106,72,196,66.5642,70.6474,10.9641,11.4284,0.081
04/07/2017,11.809,0.1671,56,87,185,64.3219,69.5988,10.9397,11.403,-0.298
04/10/2017,11.834,-0.0786,36,25,110,63.1057,69.0357,10.9267,11.3895,-1.904
04/11/2017,10.889,0.2882,62,129,192,53.278,64.1701,10.8092,11.2669,-1.205
04/12/2017,10.707,0.1517,64,106,238,54.1273,64.4562,10.8222,11.2805,-0.614
04/13/2017,10.728,0.2353,22,126,227,49.8244,62.1901,10.7649,11.2208,#N/A N/A
04/14/2017,#N/A N/A,0.3222,26,140,206,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.778
04/17/2017,10.782,0.1278,7,26,67,53.9266,63.5681,10.8244,11.2829,-0.746
04/18/2017,10.885,0.3485,26,134,192,50.3462,61.6895,10.7764,11.2327,-0.008
04/19/2017,10.883,0.1591,18,117,272,47.5406,60.1712,10.7367,11.1914,-0.014
04/20/2017,11.423,0.2518,42,148,267,56.3973,63.3312,10.871,11.3314,0.017
04/21/2017,11.415,0.312,68,153,221,55.424,62.833,10.858,11.3179,0.204
04/24/2017,11.715,0.0188,11,25,164,61.231,65.1202,10.9626,11.4268,0.369
04/25/2017,11.783,0.1504,28,99,221,64.4692,66.5053,11.0305,11.4976,0.024
04/26/2017,11.621,0.2222,23,111,211,59.3689,63.9945,10.9656,11.43,-0.444
04/27/2017,11.617,0.2698,22,66,111,59.812,64.1755,10.974,11.4388,-0.534
04/28/2017,11.495,0.1904,40,125,264,58.9311,63.7534,10.9633,11.4276,1.441
05/01/2017,12.568,0.2349,10,37,69,69.1658,68.2717,11.187,11.6607,1.953
05/02/2017,12.011,0.4694,29,193,209,71.5862,69.5193,11.2579,11.7347,2.323
05/03/2017,11.732,0.7784,134,718,371,68.7731,68.1774,11.2236,11.6989,1.874
05/04/2017,11.734,0.4675,112,369,372,65.5079,66.6108,11.1831,11.6568,3.044
05/05/2017,12.52,0.3795,27,193,252,72.0581,69.8921,11.3686,11.8501,3.906
05/08/2017,14.561,0.258,1,43,71,79.1612,74.2543,11.6777,12.1722,4.142
05/09/2017,13.549,0.4699,23,159,171,80.4558,75.1554,11.7525,12.2502,3.717
05/10/2017,13.716,0.4562,17,158,174,76.6364,73.1817,11.6968,12.1921,4.848
05/11/2017,13.691,0.3801,14,113,142,77.7133,73.8531,11.7494,12.247,5.161
05/12/2017,14.049,0.1246,26,92,240,80.6988,75.8055,11.9135,12.4181,1.634
05/15/2017,14.124,0.3162,12,40,57,78.5895,74.7315,11.883,12.3862,0.803
05/16/2017,14.103,0.0913,25,58,175,77.3377,74.107,11.8654,12.3679,-0.192
05/17/2017,17.755,0.2101,31,148,292,55.6667,61.9516,11.4671,11.9527,0.287
05/18/2017,18.169,0.2751,33,146,238,60.8496,64.5876,11.6418,12.1349,-1.57
05/19/2017,18.123,0.1961,24,71,135,61.9378,65.1547,11.6815,12.1762,-0.755
05/22/2017,18.125,0.1469,16,32,81,63.8718,66.1574,11.7525,12.2502,-0.981
05/23/2017,17.693,0.5086,29,241,247,63.1657,65.7575,11.738,12.2351,0.046
05/24/2017,17.774,0.4876,26,178,197,61.3958,64.7768,11.7029,12.1985,-1.189
05/25/2017,17.6,0.0952,21,62,175,62.6928,65.392,11.7433,12.2407,-1.057
05/26/2017,17.637,0.0852,20,48,154,61.5995,64.8175,11.7235,12.22,#N/A N/A
05/29/2017,#N/A N/A,0.1418,2,20,46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.989
05/30/2017,17.512,0.0833,6,32,98,61.7652,64.8911,11.7281,12.2248,-1.227
05/31/2017,17.604,0.0707,16,63,221,57.6983,62.828,11.6586,12.1524,-1.16
06/01/2017,17.351,0.1769,10,95,211,59.0388,63.3839,11.6907,12.1858,0.033
06/02/2017,17.686,0.1753,19,107,214,65.4177,66.2089,11.8639,12.3664,-0.626
06/05/2017,17.973,0.0315,41,50,251,58.8131,62.85,11.7479,12.2454,-0.172
06/06/2017,17.938,0.0845,108,506,1601,60.2901,63.5052,11.7876,12.2868,0.817
06/07/2017,17.786,0.0643,51,150,553,62.8299,64.6465,11.8578,12.36,1.027
06/08/2017,17.844,0.0544,15,85,353,61.0919,63.7941,11.8288,12.3298,-3.874
06/09/2017,21.848,0.0693,23,59,201,41.5261,52.4738,11.3701,11.8517,-5.268
06/12/2017,22.312,-0.2067,55,43,115,34.4815,47.3275,11.0984,11.5684,-5.518
06/13/2017,22.364,-0.1863,125,122,253,38.1926,49.0271,11.1877,11.6615,-6.755
06/14/2017,22.534,0.0695,33,98,345,35.5427,47.1053,11.0786,11.5478,-6.853
06/15/2017,22.577,0.1228,25,82,216,33.9973,45.9712,11.0122,11.4786,-4.558
06/16/2017,22.295,0.1346,48,82,205,30.6635,43.4581,10.858,11.3179,-0.355
06/19/2017,22.461,0.1114,9,28,76,42.8283,49.2418,11.1686,11.6416,-0.943
06/20/2017,22.434,0.2517,45,109,190,40.3377,47.5959,11.0671,11.5358,0.584
06/21/2017,22.542,-0.0622,70,65,270,42.6597,48.7419,11.1328,11.6042,0.844
06/22/2017,22.461,0.3088,25,117,174,42.1665,48.4361,11.1145,11.5852,2.601
06/23/2017,22.019,0.2936,20,110,162,44.053,49.3268,11.1641,11.6369,0.233
06/26/2017,22.02,0.0401,4,23,102,42.9844,48.7108,11.129,11.6003,-0.16
06/27/2017,22.317,0.1508,25,121,277,38.4238,46.0103,10.9695,11.434,-0.236
06/28/2017,20.644,0.1467,18,81,188,44.7652,48.952,11.1297,11.6011,-0.736
06/29/2017,20.416,0.2045,24,126,240,40.2005,46.2812,10.9656,11.43,-0.94
06/30/2017,20.392,0.0709,22,81,281,41.2213,46.7564,10.822,11.7137,-1.183
07/03/2017,20.238,0.2558,5,33,52,40.094,46.111,10.783,11.6714,#N/A N/A
07/04/2017,#N/A N/A,0.1183,22,70,180,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.292
07/05/2017,20.33,0.1434,32,43,94,42.031,46.9702,10.8273,11.7194,-0.869
07/06/2017,20.445,0.0805,22,51,162,38.9081,45.2499,10.7251,11.6088,0.121
07/07/2017,20.719,0.2247,52,134,242,43.7102,47.3757,10.8341,11.7267,0.555
07/10/2017,20.869,0.3511,7,59,78,46.4607,48.628,10.9002,11.7983,1.56
07/11/2017,20.916,0.1174,40,64,163,47.9243,49.2946,10.9355,11.8365,0.702
07/12/2017,20.9,0.2506,32,93,167,48.6004,49.597,10.9513,11.8536,1.921
07/13/2017,21.373,0.351,47,158,199,54.7203,52.4331,11.1038,12.0187,1.938
07/14/2017,21.023,0.2113,13,65,128,58.0829,54.1045,11.1993,12.122,1.773
07/17/2017,20.909,0.1388,17,24,62,59.412,54.7776,11.2383,12.1643,1.656
07/18/2017,20.911,0.1843,14,91,194,60.7521,55.4534,11.2774,12.2066,2.342
07/19/2017,20.92,0.2108,34,105,193,63.1226,56.6644,11.348,12.283,0.685
07/20/2017,20.943,0.237,72,147,256,60.286,55.5346,11.2969,12.2277,0.284
07/21/2017,17.208,0.3567,31,112,148,59.9871,55.4169,11.2917,12.222,1.248
07/24/2017,15.781,0.2114,16,40,76,64.864,57.8207,11.4284,12.37,1.094
07/25/2017,15.678,0.3625,17,95,127,66.4373,58.6445,11.4773,12.4229,1.452
07/26/2017,15.312,0.2297,50,136,239,68.1392,59.5497,11.5314,12.4815,0.067
07/27/2017,16.401,0.2046,51,129,251,55.8541,54.5723,11.3135,12.2456,-0.495
07/28/2017,15.909,0.0966,45,102,304,52.1528,52.9004,11.2338,12.1594,-2.225
07/31/2017,13.738,0.174,12,66,148,49.5825,51.7099,11.176,12.0968,-1.73
08/01/2017,13.614,0.2706,51,152,232,53.7873,53.5631,11.2751,12.2041,2.409
08/02/2017,19.132,0.7785,60,829,477,68.8261,61.725,11.8079,12.7808,3.464
08/03/2017,19.466,0.8036,44,555,296,63.8695,59.336,11.6899,12.6531,4.409
08/04/2017,19.475,0.311,31,102,146,65.276,60.1689,11.7516,12.7198,6.321
08/07/2017,19.78,0.0646,5,32,116,69.0993,62.5132,11.9334,12.9166,6.746
08/08/2017,19.077,0.1261,15,86,221,70.9095,63.6739,12.0288,13.0199,2.642
08/09/2017,18.8,0.234,28,107,200,72.26,64.5501,12.1025,13.0996,1.229
08/10/2017,21.619,0.3102,31,102,149,55.8934,56.3192,11.6712,12.6327,2.162
08/11/2017,21.874,0.1317,26,61,142,59.6015,58.3849,11.8335,12.8084,1.27
08/14/2017,22.051,0.1359,8,22,57,63.2521,60.5049,12.0115,13.0012,1.372
08/15/2017,22.155,0.1455,24,83,196,65.7157,61.9842,12.143,13.1435,0.171
08/16/2017,21.907,0.2635,13,105,175,63.9994,61.1048,12.0942,13.0907,1.978
08/17/2017,22.918,0.1088,40,97,258,56.4519,57.1195,11.862,12.8393,0.663
08/18/2017,22.954,-0.0786,70,64,223,55.6287,56.674,11.835,12.8101,-0.134
08/21/2017,22.997,0.2205,3,29,59,54.9339,56.308,11.8132,12.7865,-0.638
08/22/2017,23.347,0.2021,23,80,153,59.7341,58.75,12.0063,12.9955,0.376
08/23/2017,23.116,0.097,11,53,165,60.0903,58.9348,12.0213,13.0118,0.523
08/24/2017,23.14,0.0966,21,69,223,58.1243,57.981,11.968,12.954,0.771
08/25/2017,23.141,0.1498,20,127,281,59.3155,58.5575,12.0123,13.002,2.043
08/28/2017,23.255,0.2366,9,38,64,62.4543,60.1029,12.1333,13.1329,2.218
08/29/2017,23.307,0.1748,26,131,278,65.0514,61.4335,12.2415,13.2501,1.544
08/30/2017,23.202,0.3124,36,162,256,65.8291,61.8359,12.2745,13.2859,1.608
08/31/2017,23.181,0.1768,26,124,275,66.9976,62.4348,12.3234,13.3387,1.233
09/01/2017,23.023,0.2433,23,184,314,67.0908,62.4816,12.3271,13.3428,#N/A N/A
09/04/2017,#N/A N/A,0.0799,17,37,113,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.178
09/05/2017,23.43,0.1153,21,72,196,59.9103,59.4591,12.1791,13.1826,-1.389
09/06/2017,23.433,0.1495,25,134,303,59.3203,59.2034,12.1663,13.1687,-1.58
09/07/2017,22.603,0.2655,14,166,268,57.0085,58.2134,12.1175,13.1159,-2.873
09/08/2017,23.135,0.0954,31,88,276,48.733,54.4052,11.9199,12.902,-2.012
09/11/2017,23.498,0.1465,29,129,319,56.2043,57.5408,12.1355,13.1354,-2.288
09/12/2017,23.507,0.2214,45,390,747,54.3038,56.6422,12.0874,13.0833,-2.692
09/13/2017,19.355,0.1328,210,1024,2521,50.8059,54.9634,11.9965,12.9849,-3.048
09/14/2017,19.288,0.1873,79,402,836,47.1061,53.1194,11.8936,12.8735,-0.776
09/15/2017,19.448,0.1399,24,207,495,51.5442,54.9456,12.0138,13.0036,-2.371
09/18/2017,19.059,0.0589,11,42,163,48.2472,53.3207,11.9229,12.9052,-1.724
09/19/2017,18.899,0.1387,27,116,282,48.4234,53.3914,11.9274,12.9101,-2.627
09/20/2017,19.424,0.0559,17,114,470,41.6537,49.9233,11.7275,12.6937,-3.282
09/21/2017,16.897,-0.0831,130,118,432,36.1676,46.7577,11.5261,12.4758,-5.073
09/22/2017,16.526,0.1055,62,120,328,33.5075,45.1018,11.4134,12.3538,-4.844
09/25/2017,15.885,0.1384,26,50,116,31.2932,43.6726,11.3127,12.2448,-3.143
09/26/2017,16.45,0.0901,79,110,313,39.6012,47.029,11.5073,12.4554,-1.132
09/27/2017,16.649,0.0977,36,95,278,42.7392,48.3684,11.5892,12.5441,-0.448
09/28/2017,15.776,0.1163,31,112,308,40.7519,47.2903,11.5179,12.4668,0.778
09/29/2017,15.889,0.0999,58,100,301,43.264,48.3435,11.2726,12.5578,0.854
10/02/2017,15.89,0.1862,10,43,90,42.5471,47.9775,11.2499,12.5325,-0.627
10/03/2017,15.09,0.1919,19,91,182,44.6808,48.8434,11.2989,12.5871,-1.69
10/04/2017,15.153,0.0826,28,84,258,42.1638,47.6196,11.2258,12.5056,-0.292
10/05/2017,15.67,0.1537,55,102,229,48.1695,50.0905,11.3655,12.6612,-0.419
10/06/2017,15.607,0.0666,14,71,263,47.917,49.9756,11.3589,12.6539,0.698
10/09/2017,15.298,0.056,6,22,89,49.6233,50.6779,11.3984,12.6979,0.284
10/10/2017,14.985,0.0521,23,49,192,49.82,50.7573,11.4028,12.7028,1.302
10/11/2017,15.03,0.1136,31,80,216,52.0064,51.6307,11.4503,12.7558,0.437
10/12/2017,14.945,0.0869,20,69,215,50.0204,50.8414,11.4101,12.7109,0.936
10/13/2017,15.129,0.2098,23,87,173,53.4651,52.202,11.4825,12.7916,2.075
10/16/2017,15.869,0.322,15,62,91,61.7523,55.8889,11.6939,13.0271,2.581
10/17/2017,15.916,0.3631,37,164,218,63.1934,56.596,11.737,13.0752,1.811
10/18/2017,15.925,0.117,13,66,177,60.2514,55.4887,11.6851,13.0173,-0.449
10/19/2017,16.767,0.1628,52,77,164,47.5571,50.0914,11.4086,12.7093,-1.323
10/20/2017,15.778,-0.3459,164,122,214,48.3934,50.4475,11.4284,12.7313,-2.6
10/23/2017,15.755,0.0908,14,27,79,48.1484,50.3374,11.4225,12.7248,-2.472
10/24/2017,15.753,0.1589,59,124,271,51.2392,51.6076,11.4905,12.8006,-1.94
10/25/2017,15.603,0.1885,25,159,317,48.9098,50.614,11.4401,12.7444,0.984
10/26/2017,15.411,0.174,35,109,233,52.2947,51.9995,11.5132,12.8258,4.115
10/27/2017,18.591,0.1558,10,133,288,65.9837,58.7511,11.9257,13.2854,6.43
10/30/2017,19.654,0.2365,18,80,146,71.6786,62.3188,12.1942,13.5844,7.344
10/31/2017,19.099,0.1846,47,185,385,74.5763,64.3361,12.3638,13.7735,5.782
11/01/2017,18.702,0.1954,42,172,352,67.6668,61.1954,12.2066,13.5983,5.992
11/02/2017,18.318,0.2196,50,158,293,69.3993,62.2764,12.2958,13.6977,5.519
11/03/2017,19.069,0.6146,64,667,533,74.6609,65.8207,12.6169,14.0554,3.778
11/06/2017,18.761,0.1807,17,80,167,76.4027,67.0956,12.7449,14.198,2.799
